transaction_id,customer_id,subscription_id,amount,payment_method,failure_type,attempt_number,days_overdue,previous_payment_count,previous_success_count,previous_failure_count,previous_recovery_count,customer_lifetime_value,contact_count,subscription_age_days,action,previous_success_rate,previous_recovery_rate,recovery_probability,action_cost,expected_recovery_value,recovered,recovered_amount,net_value
tx_01347,cust_02803,sub_03020,2537.4,upi,soft_decline,2,4,28,16,12,10,45405.77,1,866,retry_later,0.5714,0.8333,0.6283,1.0,1593.22,False,0.0,-1.0
tx_04747,cust_01003,sub_04525,1022.0,card,expired_card,1,0,29,20,9,7,23766.66,0,896,escalate_human,0.6897,0.7778,0.795,30.0,782.51,True,1022.0,992.0
tx_06005,cust_00979,sub_01529,240.32,wallet,insufficient_funds,1,1,27,25,2,1,7340.48,0,823,retry_now,0.9259,0.5,0.1117,1.0,25.83,False,0.0,-1.0
tx_06039,cust_00938,sub_03440,5019.72,upi,repeated_failure,4,23,7,6,1,1,31011.37,6,245,escalate_human,0.8571,1.0,0.3536,30.0,1745.22,False,0.0,-30.0
tx_03817,cust_03211,sub_05430,525.82,netbanking,invalid_payment_method,1,1,35,29,6,3,16711.37,0,1076,retry_now,0.8286,0.5,0.0166,1.0,7.72,False,0.0,-1.0
tx_08446,cust_01996,sub_00029,220.88,card,insufficient_funds,3,12,32,31,1,0,8362.96,5,987,send_reminder,0.9688,0.0,0.1787,0.5,38.98,False,0.0,-0.5
tx_05269,cust_02083,sub_00639,1008.87,upi,bank_timeout,2,3,16,12,4,3,13585.85,1,486,retry_later,0.75,0.75,0.7971,1.0,803.22,True,1008.87,1007.87
tx_06897,cust_01312,sub_00607,230.32,wallet,insufficient_funds,1,2,24,20,4,3,5445.55,0,741,retry_now,0.8333,0.75,0.1089,1.0,24.08,False,0.0,-1.0
tx_05309,cust_01811,sub_01178,5038.4,upi,soft_decline,4,18,5,3,2,1,16426.88,6,193,escalate_human,0.6,0.5,0.1698,30.0,825.39,False,0.0,-30.0
tx_00031,cust_00908,sub_01601,535.09,netbanking,insufficient_funds,1,2,6,4,2,1,2380.83,0,191,retry_now,0.6667,0.5,0.097,1.0,50.92,False,0.0,-1.0
tx_05674,cust_01977,sub_01406,543.93,upi,bank_timeout,1,0,5,5,0,0,3241.37,1,162,retry_now,1.0,0.0,0.816,1.0,442.82,True,543.93,542.93
tx_04386,cust_01040,sub_00362,501.45,card,bank_timeout,1,2,29,17,12,6,8919.1,0,886,retry_now,0.5862,0.5,0.7679,1.0,384.07,True,501.45,500.45
tx_00029,cust_01773,sub_01083,542.39,card,soft_decline,2,5,35,32,3,2,19738.31,2,1059,retry_later,0.9143,0.6667,0.6541,1.0,353.8,True,542.39,541.39
tx_04202,cust_01375,sub_04443,514.41,mandate_nach,soft_decline,2,4,12,11,1,1,5783.02,2,374,retry_later,0.9167,1.0,0.7246,1.0,371.75,True,514.41,513.41
tx_07507,cust_03005,sub_04559,1516.49,upi,bank_timeout,1,0,18,9,9,6,13418.59,0,564,retry_now,0.5,0.6667,0.7995,1.0,1211.44,True,1516.49,1515.49
tx_00735,cust_02684,sub_04312,1029.1,card,bank_timeout,3,11,3,3,0,0,3190.1,3,106,send_reminder,1.0,0.0,0.0896,0.5,91.68,False,0.0,-0.5
tx_02067,cust_03628,sub_00113,1530.36,wallet,insufficient_funds,1,2,31,28,3,2,40372.72,0,952,retry_now,0.9032,0.6667,0.1232,1.0,187.61,False,0.0,-1.0
tx_00106,cust_03121,sub_04242,508.12,upi,repeated_failure,1,2,32,18,14,7,11441.62,0,971,retry_now,0.5625,0.5,0.0494,1.0,24.08,False,0.0,-1.0
tx_09644,cust_01892,sub_03853,1004.61,upi,insufficient_funds,1,2,7,6,1,1,6755.99,1,228,retry_now,0.8571,1.0,0.1264,1.0,126.0,False,0.0,-1.0
tx_08894,cust_01977,sub_03738,1021.4,mandate_nach,insufficient_funds,1,2,23,18,5,1,20028.53,0,718,stop,0.7826,0.2,0.0,0.0,0.0,False,0.0,0.0
tx_08020,cust_01144,sub_03805,1509.02,mandate_nach,invalid_payment_method,1,1,11,10,1,1,14499.94,0,350,retry_now,0.9091,1.0,0.0145,1.0,20.94,False,0.0,-1.0
tx_02232,cust_03753,sub_02599,1522.07,upi,bank_timeout,1,1,2,1,1,1,1775.63,1,67,retry_now,0.5,1.0,0.7875,1.0,1197.56,True,1522.07,1521.07
tx_00993,cust_01725,sub_05303,1516.11,upi,soft_decline,1,0,18,11,7,4,16544.78,0,560,escalate_human,0.6111,0.5714,0.6258,30.0,918.85,True,1516.11,1486.11
tx_09412,cust_03253,sub_02328,1002.69,upi,soft_decline,1,2,12,9,3,1,10292.59,1,368,stop,0.75,0.3333,0.0,0.0,0.0,False,0.0,0.0
tx_07058,cust_03869,sub_04012,1524.84,upi,insufficient_funds,1,2,6,6,0,0,10174.73,1,183,retry_now,1.0,0.0,0.1217,1.0,184.53,False,0.0,-1.0
tx_06789,cust_02961,sub_00334,532.71,upi,hard_decline,1,0,6,5,1,0,3254.75,0,199,payment_method_update,0.8333,0.0,0.7341,2.0,389.08,False,0.0,-2.0
tx_00360,cust_03382,sub_02452,212.9,netbanking,bank_timeout,1,1,25,20,5,1,5378.31,0,766,retry_later,0.8,0.2,0.823,1.0,174.21,True,212.9,211.9
tx_00304,cust_02171,sub_05402,1017.12,mandate_nach,unknown,3,11,24,21,3,1,23432.82,3,754,retry_later,0.875,0.3333,0.3028,1.0,307.03,True,1017.12,1016.12
tx_02627,cust_00018,sub_00839,529.78,upi,insufficient_funds,1,1,31,27,4,3,16854.85,1,947,recovery_link,0.871,0.75,0.6398,1.5,337.44,True,529.78,528.28
tx_08965,cust_03161,sub_05494,2531.12,wallet,repeated_failure,5,38,35,32,3,2,86196.89,8,1101,payment_method_update,0.9143,0.6667,0.1012,2.0,254.24,False,0.0,-2.0
tx_04513,cust_03639,sub_02465,1546.35,card,customer_abandoned,1,1,32,17,15,10,30210.94,1,983,retry_later,0.5312,0.6667,0.1544,1.0,237.79,False,0.0,-1.0
tx_05910,cust_00785,sub_04478,1519.95,mandate_nach,insufficient_funds,1,2,4,2,2,1,3271.04,0,144,retry_later,0.5,0.5,0.746,1.0,1132.88,True,1519.95,1518.95
tx_08313,cust_03630,sub_02538,1507.13,upi,bank_timeout,3,10,16,15,1,0,21347.63,3,516,send_reminder,0.9375,0.0,0.1102,0.5,165.56,False,0.0,-0.5
tx_03100,cust_01461,sub_01618,209.88,upi,insufficient_funds,1,1,16,14,2,1,3744.98,1,482,retry_later,0.875,0.5,0.7396,1.0,154.22,True,209.88,208.88
tx_05703,cust_01725,sub_04618,499.1,netbanking,insufficient_funds,2,4,33,23,10,7,13404.14,1,1008,send_reminder,0.697,0.7,0.4217,0.5,209.96,False,0.0,-0.5
tx_03898,cust_01214,sub_04602,503.34,upi,repeated_failure,1,1,1,1,0,0,551.89,1,34,retry_now,1.0,0.0,0.057,1.0,27.7,False,0.0,-1.0
tx_05440,cust_02067,sub_02340,243.14,upi,soft_decline,2,6,15,12,3,2,3759.57,2,476,retry_later,0.8,0.6667,0.5948,1.0,143.62,True,243.14,242.14
tx_07930,cust_01343,sub_00837,1038.9,upi,invalid_payment_method,2,6,31,23,8,6,25948.91,2,956,retry_later,0.7419,0.75,0.0143,1.0,13.87,False,0.0,-1.0
tx_00621,cust_01911,sub_02339,1010.21,upi,repeated_failure,2,6,2,1,1,0,1200.65,2,85,retry_later,0.5,0.0,0.0914,1.0,91.29,True,1010.21,1009.21
tx_07235,cust_00638,sub_03772,1013.26,upi,insufficient_funds,1,1,18,13,5,3,13994.25,1,556,retry_now,0.7222,0.6,0.1169,1.0,117.42,False,0.0,-1.0
tx_02498,cust_00129,sub_01312,1040.2,upi,bank_timeout,1,1,3,2,1,1,2164.4,0,116,stop,0.6667,1.0,0.0,0.0,0.0,False,0.0,0.0
tx_00713,cust_03055,sub_03276,1023.99,upi,insufficient_funds,1,1,34,30,4,2,34078.78,1,1045,recovery_link,0.8824,0.5,0.621,1.5,634.38,False,0.0,-1.5
tx_08403,cust_03224,sub_05293,517.55,upi,customer_abandoned,1,1,34,31,3,2,18468.66,1,1048,retry_now,0.9118,0.6667,0.0852,1.0,43.08,False,0.0,-1.0
tx_02855,cust_00309,sub_02172,543.81,card,soft_decline,2,6,27,24,3,2,15272.35,2,820,retry_later,0.8889,0.6667,0.6427,1.0,348.5,False,0.0,-1.0
tx_04269,cust_02016,sub_01701,1045.79,card,expired_card,2,6,16,12,4,2,13631.49,2,511,recovery_link,0.75,0.5,0.7207,1.5,752.16,True,1045.79,1044.29
tx_02908,cust_00510,sub_01456,512.73,upi,bank_timeout,1,2,24,12,12,9,6881.64,0,726,retry_now,0.5,0.75,0.7782,1.0,398.01,True,512.73,511.73
tx_08080,cust_03581,sub_04993,223.73,mandate_nach,insufficient_funds,2,4,6,5,1,1,1493.1,1,197,payment_method_update,0.8333,1.0,0.4123,2.0,90.23,False,0.0,-2.0
tx_04516,cust_01406,sub_04934,5047.27,card,expired_card,1,0,7,6,1,0,28820.69,1,233,recovery_link,0.8571,0.0,0.7998,1.5,4035.48,True,5047.27,5045.77
tx_01261,cust_03698,sub_02317,517.65,mandate_nach,repeated_failure,1,2,4,3,1,1,1585.66,0,137,retry_now,0.75,1.0,0.043,1.0,21.27,False,0.0,-1.0
tx_03160,cust_00474,sub_01936,527.29,upi,unknown,2,4,12,8,4,2,4466.76,1,374,retry_later,0.6667,0.5,0.3417,1.0,179.15,True,527.29,526.29
tx_00970,cust_01194,sub_01431,2537.37,card,repeated_failure,1,0,10,10,0,0,24120.69,1,312,retry_now,1.0,0.0,0.0674,1.0,169.9,False,0.0,-1.0
tx_03912,cust_00765,sub_01460,1030.85,mandate_nach,soft_decline,1,0,17,12,5,4,14232.19,0,517,retry_now,0.7059,0.8,0.4326,1.0,444.94,True,1030.85,1029.85
tx_05198,cust_02273,sub_02215,248.78,upi,customer_abandoned,2,5,22,17,5,3,4906.1,1,668,retry_later,0.7727,0.6,0.1022,1.0,24.42,False,0.0,-1.0
tx_08846,cust_00959,sub_02228,546.6,mandate_nach,insufficient_funds,1,0,33,28,5,3,15663.79,1,1012,recovery_link,0.8485,0.6,0.5728,1.5,311.61,True,546.6,545.1
tx_00259,cust_02350,sub_05371,2538.87,mandate_nach,invalid_payment_method,1,2,19,17,2,1,43097.41,0,599,retry_later,0.8947,0.5,0.0302,1.0,75.79,False,0.0,-1.0
tx_03790,cust_00448,sub_00563,1513.3,upi,insufficient_funds,1,0,29,20,9,8,34070.53,0,894,payment_method_update,0.6897,0.8889,0.5151,2.0,777.48,False,0.0,-2.0
tx_09202,cust_01354,sub_04133,1017.35,upi,hard_decline,2,5,29,19,10,4,19683.28,1,898,retry_later,0.6552,0.4,0.0083,1.0,7.45,False,0.0,-1.0
tx_00487,cust_02123,sub_01437,248.01,upi,bank_timeout,2,3,30,18,12,4,5536.85,1,929,retry_now,0.6,0.3333,0.6892,1.0,169.93,True,248.01,247.01
tx_07907,cust_02859,sub_05333,521.73,card,unknown,2,4,22,19,3,2,10506.85,1,684,retry_later,0.8636,0.6667,0.4016,1.0,208.52,True,521.73,520.73
tx_00518,cust_01901,sub_02858,5010.25,card,insufficient_funds,3,10,8,6,2,2,29783.65,3,260,send_reminder,0.75,1.0,0.2875,0.5,1439.72,False,0.0,-0.5
tx_08342,cust_00801,sub_02062,527.82,upi,bank_timeout,2,5,26,24,2,1,13457.47,1,808,retry_later,0.9231,0.5,0.788,1.0,414.95,False,0.0,-1.0
tx_00311,cust_02688,sub_00020,537.16,card,insufficient_funds,1,2,34,25,9,6,15635.52,1,1036,escalate_human,0.7353,0.6667,0.6295,30.0,308.16,False,0.0,-30.0
tx_03231,cust_00852,sub_00689,1044.92,card,hard_decline,4,24,25,17,8,4,20708.05,7,795,send_reminder,0.68,0.5,0.0166,0.5,16.8,False,0.0,-0.5
tx_07932,cust_01693,sub_05168,204.18,upi,insufficient_funds,1,1,27,23,4,2,6302.1,0,823,retry_now,0.8519,0.5,0.1108,1.0,21.63,False,0.0,-1.0
tx_07457,cust_02838,sub_00692,1507.36,card,insufficient_funds,1,0,33,24,9,7,37964.14,0,993,retry_now,0.7273,0.7778,0.1236,1.0,185.31,True,1507.36,1506.36
tx_09783,cust_01122,sub_02770,205.62,upi,bank_timeout,1,1,24,20,4,2,5558.12,0,745,send_reminder,0.8333,0.5,0.2636,0.5,53.71,False,0.0,-0.5
tx_05183,cust_03572,sub_04981,502.83,card,soft_decline,1,1,17,13,4,3,7169.5,0,531,retry_now,0.7647,0.75,0.4669,1.0,233.77,False,0.0,-1.0
tx_08076,cust_02130,sub_04816,1026.51,upi,customer_abandoned,1,0,29,23,6,3,23308.31,0,878,send_reminder,0.7931,0.5,0.6695,0.5,686.74,True,1026.51,1026.01
tx_06501,cust_03885,sub_02170,1025.49,upi,insufficient_funds,1,1,8,8,0,0,8555.05,0,268,retry_now,1.0,0.0,0.1231,1.0,125.25,False,0.0,-1.0
tx_06790,cust_03452,sub_00019,1016.61,card,hard_decline,4,21,11,10,1,1,9905.96,7,364,escalate_human,0.9091,1.0,0.2537,30.0,227.88,False,0.0,-30.0
tx_07772,cust_02312,sub_03890,534.51,card,insufficient_funds,1,1,22,18,4,2,9647.46,0,673,retry_later,0.8182,0.5,0.7481,1.0,398.85,True,534.51,533.51
tx_02737,cust_00753,sub_03043,216.8,mandate_nach,insufficient_funds,1,0,32,31,1,1,8529.78,1,974,retry_later,0.9688,1.0,0.8421,1.0,181.56,True,216.8,215.8
tx_07841,cust_00871,sub_02256,1502.76,upi,insufficient_funds,1,1,18,17,1,1,23780.24,0,564,retry_now,0.9444,1.0,0.1499,1.0,224.21,False,0.0,-1.0
tx_06261,cust_01707,sub_03573,1012.58,mandate_nach,insufficient_funds,1,2,3,3,0,0,3403.01,0,102,stop,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0
tx_08205,cust_02238,sub_02642,509.06,upi,soft_decline,1,1,6,5,1,1,2565.91,0,195,retry_now,0.8333,1.0,0.4962,1.0,251.58,True,509.06,508.06
tx_01247,cust_01859,sub_03380,516.99,card,expired_card,2,3,25,23,2,1,12958.81,2,763,recovery_link,0.92,0.5,0.7587,1.5,390.76,True,516.99,515.49
tx_09335,cust_01361,sub_05476,1499.34,upi,insufficient_funds,2,6,14,12,2,1,19441.12,2,435,retry_later,0.8571,0.5,0.6655,1.0,996.86,False,0.0,-1.0
tx_04194,cust_02258,sub_01566,509.85,mandate_nach,insufficient_funds,2,5,9,9,0,0,5304.58,1,285,retry_later,1.0,0.0,0.727,1.0,369.67,True,509.85,508.85
tx_08000,cust_02583,sub_03998,1020.66,upi,soft_decline,2,3,5,4,1,0,4463.66,1,157,payment_method_update,0.8,0.0,0.3963,2.0,402.51,False,0.0,-2.0
tx_07377,cust_02460,sub_00175,1009.81,netbanking,bank_timeout,1,2,4,4,0,0,4504.11,0,131,retry_now,1.0,0.0,0.8155,1.0,822.48,True,1009.81,1008.81
tx_03434,cust_00941,sub_02231,1012.56,netbanking,bank_timeout,1,1,16,13,3,2,15234.4,0,506,retry_now,0.8125,0.6667,0.833,1.0,842.43,True,1012.56,1011.56
tx_05381,cust_03794,sub_00174,508.26,upi,customer_abandoned,2,5,4,4,0,0,2254.82,1,148,recovery_link,1.0,0.0,0.7086,1.5,358.68,False,0.0,-1.5
tx_00958,cust_03885,sub_03623,529.47,card,soft_decline,2,6,35,23,12,8,12615.07,2,1077,retry_later,0.6571,0.6667,0.6026,1.0,318.04,True,529.47,528.47
tx_00416,cust_03877,sub_00852,1526.24,card,expired_card,1,2,2,2,0,0,2949.1,0,76,recovery_link,1.0,0.0,0.8046,1.5,1226.51,True,1526.24,1524.74
tx_05741,cust_02485,sub_00183,224.21,card,bank_timeout,3,14,18,13,5,2,3636.95,4,573,send_reminder,0.7222,0.4,0.0607,0.5,13.11,True,224.21,223.71
tx_06727,cust_02385,sub_02050,542.11,upi,insufficient_funds,1,0,17,15,2,1,8976.79,1,522,retry_now,0.8824,0.5,0.1199,1.0,64.01,True,542.11,541.11
tx_04381,cust_00460,sub_02896,243.92,upi,hard_decline,4,23,18,16,2,1,4354.14,7,570,send_reminder,0.8889,0.5,0.0215,0.5,4.75,False,0.0,-0.5
tx_05196,cust_03746,sub_02828,505.31,mandate_nach,insufficient_funds,1,2,11,10,1,1,5450.94,0,349,retry_now,0.9091,1.0,0.098,1.0,48.54,False,0.0,-1.0
tx_01112,cust_00770,sub_04786,545.16,upi,bank_timeout,1,2,15,12,3,2,6958.27,0,467,retry_later,0.8,0.6667,0.837,1.0,455.3,True,545.16,544.16
tx_02688,cust_02552,sub_02265,236.13,upi,bank_timeout,1,2,28,22,6,2,6241.0,0,854,retry_now,0.7857,0.3333,0.7811,1.0,183.45,False,0.0,-1.0
tx_06472,cust_01794,sub_05424,507.12,upi,customer_abandoned,1,1,35,30,5,2,16644.8,0,1056,recovery_link,0.8571,0.4,0.8019,1.5,405.15,False,0.0,-1.5
tx_08819,cust_00653,sub_03552,5016.2,netbanking,bank_timeout,3,13,7,7,0,0,32901.56,4,228,retry_now,1.0,0.0,0.5893,1.0,2954.92,True,5016.2,5015.2
tx_07807,cust_02121,sub_01894,500.79,netbanking,hard_decline,5,44,23,21,2,1,12129.82,8,749,payment_method_update,0.913,0.5,0.0968,2.0,46.48,False,0.0,-2.0
tx_03410,cust_00284,sub_04897,1525.79,netbanking,bank_timeout,1,1,1,1,0,0,1694.48,1,34,retry_now,1.0,0.0,0.8151,1.0,1242.69,True,1525.79,1524.79
tx_00080,cust_03761,sub_00708,1013.49,card,insufficient_funds,1,1,13,11,2,1,11795.88,0,417,recovery_link,0.8462,0.5,0.5571,1.5,563.09,False,0.0,-1.5
tx_04613,cust_02086,sub_00399,507.83,upi,bank_timeout,1,0,33,24,9,2,13441.69,0,997,retry_now,0.7273,0.2222,0.7965,1.0,403.47,True,507.83,506.83
tx_01373,cust_01681,sub_00384,209.92,wallet,bank_timeout,3,10,28,21,7,4,6145.33,4,873,send_reminder,0.75,0.5714,0.092,0.5,18.81,False,0.0,-0.5
tx_01509,cust_02733,sub_00472,1522.97,upi,insufficient_funds,1,0,35,29,6,4,45289.39,0,1051,retry_now,0.8286,0.6667,0.1316,1.0,199.43,False,0.0,-1.0
tx_06442,cust_02156,sub_05218,1532.21,upi,insufficient_funds,1,2,34,29,5,4,50549.81,0,1028,retry_now,0.8529,0.8,0.1306,1.0,199.12,False,0.0,-1.0
tx_03070,cust_01691,sub_02792,1500.1,card,expired_card,2,5,29,23,6,5,35704.76,1,876,retry_now,0.7931,0.8333,0.0105,1.0,14.72,False,0.0,-1.0
tx_03015,cust_01838,sub_00256,540.91,upi,insufficient_funds,1,0,19,11,8,5,7396.83,1,581,retry_now,0.5789,0.625,0.1041,1.0,55.3,False,0.0,-1.0
tx_04822,cust_03634,sub_01625,1030.73,upi,insufficient_funds,1,0,26,19,7,3,19113.68,0,783,retry_later,0.7308,0.4286,0.7535,1.0,775.63,True,1030.73,1029.73
tx_07821,cust_02045,sub_02026,5024.55,upi,insufficient_funds,1,2,24,18,6,4,88079.54,0,728,retry_now,0.75,0.6667,0.1188,1.0,595.83,False,0.0,-1.0
tx_00092,cust_03366,sub_03294,505.27,upi,insufficient_funds,4,23,2,2,0,0,1188.04,6,85,send_reminder,1.0,0.0,0.119,0.5,59.63,False,0.0,-0.5
tx_09420,cust_01880,sub_03179,222.42,mandate_nach,soft_decline,1,1,10,8,2,1,2262.48,1,323,recovery_link,0.8,0.5,0.4756,1.5,104.29,True,222.42,220.92
tx_06599,cust_00105,sub_01894,1546.73,card,soft_decline,1,0,20,15,5,3,23241.49,0,620,retry_now,0.75,0.6,0.4864,1.0,751.28,False,0.0,-1.0
tx_04442,cust_02731,sub_02428,206.33,upi,insufficient_funds,1,2,31,18,13,6,5419.7,0,938,retry_now,0.5806,0.4615,0.0907,1.0,17.71,False,0.0,-1.0
tx_07601,cust_00062,sub_00977,1007.99,upi,repeated_failure,1,1,27,21,6,1,24326.26,0,812,retry_now,0.7778,0.1667,0.054,1.0,53.44,False,0.0,-1.0
tx_03834,cust_00563,sub_00255,1002.46,card,expired_card,5,39,26,17,9,3,17874.0,8,831,recovery_link,0.6538,0.3333,0.1208,1.5,119.58,False,0.0,-1.5
tx_09701,cust_00806,sub_01397,521.93,card,unknown,1,1,2,2,0,0,1150.2,0,74,retry_now,1.0,0.0,0.3169,1.0,164.37,False,0.0,-1.0
tx_04321,cust_01792,sub_03224,1038.7,card,expired_card,2,4,19,16,3,0,15930.29,1,599,recovery_link,0.8421,0.0,0.7143,1.5,740.42,True,1038.7,1037.2
tx_03393,cust_00754,sub_01886,219.66,upi,soft_decline,2,6,16,11,5,4,3244.57,2,490,escalate_human,0.6875,0.8,0.4884,30.0,77.28,True,219.66,189.66
tx_04751,cust_00599,sub_00802,241.33,upi,bank_timeout,3,8,30,23,7,2,6511.21,3,928,send_reminder,0.7667,0.2857,0.1058,0.5,25.03,False,0.0,-0.5
tx_07228,cust_03665,sub_03412,239.84,mandate_nach,insufficient_funds,1,2,21,20,1,1,6009.83,0,650,send_reminder,0.9524,1.0,0.5582,0.5,133.37,True,239.84,239.34
tx_09190,cust_00529,sub_01154,540.48,mandate_nach,insufficient_funds,1,2,9,8,1,0,4499.67,0,281,stop,0.8889,0.0,0.0,0.0,0.0,False,0.0,0.0
tx_02360,cust_02594,sub_00124,548.28,upi,insufficient_funds,1,2,8,5,3,2,3312.17,1,265,escalate_human,0.625,0.6667,0.5519,30.0,272.57,True,548.28,518.28
tx_01147,cust_03074,sub_04744,504.81,upi,invalid_payment_method,2,3,11,6,5,4,3809.29,1,348,retry_later,0.5455,0.8,0.0124,1.0,5.27,False,0.0,-1.0
tx_05665,cust_01851,sub_00495,530.07,netbanking,bank_timeout,3,14,3,3,0,0,1695.86,4,128,stop,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0
tx_08074,cust_03284,sub_01808,535.01,card,invalid_payment_method,1,1,29,23,6,4,12614.37,0,874,stop,0.7931,0.6667,0.0,0.0,0.0,False,0.0,0.0
tx_04942,cust_03349,sub_05436,528.16,card,repeated_failure,2,4,2,2,0,0,1077.34,1,72,retry_later,1.0,0.0,0.1476,1.0,76.94,True,528.16,527.16
tx_03662,cust_03872,sub_03204,1030.17,mandate_nach,bank_timeout,1,2,18,15,3,2,17348.61,1,544,send_reminder,0.8333,0.6667,0.2635,0.5,270.92,False,0.0,-0.5
tx_01562,cust_00993,sub_04740,228.26,upi,repeated_failure,2,6,23,21,2,1,6008.26,2,698,send_reminder,0.913,0.5,0.2283,0.5,51.62,False,0.0,-0.5
tx_04112,cust_00605,sub_01740,1507.53,card,expired_card,1,0,30,29,1,0,49449.14,1,910,payment_method_update,0.9667,0.0,0.8881,2.0,1336.82,True,1507.53,1505.53
tx_09049,cust_02933,sub_00471,1035.89,card,soft_decline,1,0,26,17,9,6,19407.45,0,796,retry_now,0.6538,0.6667,0.4778,1.0,493.94,True,1035.89,1034.89
tx_09275,cust_02759,sub_04447,519.65,upi,soft_decline,2,5,17,12,5,2,7196.85,2,528,retry_later,0.7059,0.4,0.5781,1.0,299.39,True,519.65,518.65
tx_08537,cust_03172,sub_04990,10039.44,netbanking,customer_abandoned,1,2,16,14,2,1,140768.01,0,497,retry_later,0.875,0.5,0.1769,1.0,1775.07,False,0.0,-1.0
tx_00794,cust_01725,sub_01649,212.73,upi,insufficient_funds,3,7,29,26,3,2,6612.38,3,889,send_reminder,0.8966,0.6667,0.3333,0.5,70.4,True,212.73,212.23
tx_05853,cust_02736,sub_01017,1541.19,upi,insufficient_funds,1,0,34,29,5,4,47454.73,1,1044,retry_now,0.8529,0.8,0.1388,1.0,212.86,False,0.0,-1.0
tx_07618,cust_01022,sub_05100,231.69,mandate_nach,insufficient_funds,1,0,29,28,1,0,7665.8,0,893,retry_now,0.9655,0.0,0.0805,1.0,17.65,False,0.0,-1.0
tx_01593,cust_00076,sub_02856,543.07,card,unknown,1,0,29,25,4,2,13766.02,1,890,retry_now,0.8621,0.5,0.3435,1.0,185.53,True,543.07,542.07
tx_07417,cust_01756,sub_00195,530.0,netbanking,bank_timeout,2,5,30,29,1,1,16695.43,1,924,recovery_link,0.9667,1.0,0.2777,1.5,145.71,False,0.0,-1.5
tx_05266,cust_02173,sub_03437,5003.06,upi,insufficient_funds,2,5,1,1,0,0,4679.83,1,58,retry_later,1.0,0.0,0.6618,1.0,3309.85,True,5003.06,5002.06
tx_07146,cust_03556,sub_02782,5048.86,netbanking,bank_timeout,1,2,31,26,5,3,135729.13,0,946,payment_method_update,0.8387,0.6,0.1716,2.0,864.47,False,0.0,-2.0
tx_00088,cust_03071,sub_02314,503.52,upi,customer_abandoned,1,1,9,7,2,1,3717.75,0,285,retry_now,0.7778,0.5,0.0652,1.0,31.82,False,0.0,-1.0
tx_08694,cust_01817,sub_01672,5040.49,card,soft_decline,3,10,3,2,1,1,10458.83,4,107,retry_later,0.6667,1.0,0.4526,1.0,2280.31,True,5040.49,5039.49
tx_09731,cust_00461,sub_02329,517.07,upi,bank_timeout,1,0,31,29,2,2,16083.06,0,941,retry_now,0.9355,1.0,0.856,1.0,441.6,True,517.07,516.07
tx_09445,cust_01069,sub_02651,505.15,card,invalid_payment_method,1,2,19,18,1,0,9911.6,1,583,stop,0.9474,0.0,0.0,0.0,0.0,False,0.0,0.0
tx_06753,cust_00040,sub_03977,528.73,card,insufficient_funds,1,1,12,10,2,1,6303.81,0,383,send_reminder,0.8333,0.5,0.4816,0.5,254.12,False,0.0,-0.5
tx_03501,cust_02561,sub_00092,1011.02,upi,hard_decline,4,15,15,13,2,1,14680.43,5,488,escalate_human,0.8667,0.5,0.2961,30.0,269.36,True,1011.02,981.02
tx_02233,cust_00551,sub_02126,1001.55,upi,insufficient_funds,2,4,24,20,4,0,20986.04,1,745,retry_later,0.8333,0.0,0.6385,1.0,638.47,False,0.0,-1.0
tx_02802,cust_03956,sub_01730,516.29,upi,bank_timeout,2,3,2,2,0,0,1142.16,1,64,retry_later,1.0,0.0,0.7799,1.0,401.66,True,516.29,515.29
tx_04423,cust_01821,sub_04328,1039.85,mandate_nach,repeated_failure,5,41,15,10,5,3,10951.6,8,501,send_reminder,0.6667,0.6,0.0131,0.5,13.15,False,0.0,-0.5
tx_05662,cust_03441,sub_02459,1036.49,mandate_nach,insufficient_funds,1,0,17,9,8,3,10005.26,0,515,retry_later,0.5294,0.375,0.7705,1.0,797.6,True,1036.49,1035.49
tx_07169,cust_03660,sub_04666,513.98,upi,customer_abandoned,1,1,23,16,7,6,8837.34,1,708,send_reminder,0.6957,0.8571,0.6582,0.5,337.8,True,513.98,513.48
tx_08336,cust_01594,sub_04984,537.64,upi,customer_abandoned,2,5,32,29,3,3,16370.1,1,985,recovery_link,0.9062,1.0,0.7645,1.5,409.53,True,537.64,536.14
tx_02147,cust_03743,sub_01006,212.31,netbanking,insufficient_funds,1,1,24,20,4,2,5100.51,0,723,retry_now,0.8333,0.5,0.1131,1.0,23.01,False,0.0,-1.0
tx_07968,cust_00035,sub_02741,505.91,upi,soft_decline,1,0,18,12,6,2,6311.64,0,545,recovery_link,0.6667,0.3333,0.5257,1.5,264.48,False,0.0,-1.5
tx_06550,cust_02220,sub_03638,519.6,upi,insufficient_funds,2,3,12,9,3,2,4980.44,1,373,recovery_link,0.75,0.6667,0.4873,1.5,251.69,False,0.0,-1.5
tx_07642,cust_01669,sub_00487,532.96,card,hard_decline,3,8,24,18,6,4,10587.88,3,729,retry_now,0.75,0.6667,0.0026,1.0,0.41,False,0.0,-1.0
tx_06163,cust_00455,sub_03383,2536.38,upi,insufficient_funds,1,2,16,11,5,3,26202.67,0,508,stop,0.6875,0.6,0.0,0.0,0.0,False,0.0,0.0
