index,transaction_id,failure_type,payment_method,attempt_number,amount,amount_bucket,customer_lifetime_value,days_overdue,contact_count,selected_action,predicted_erv,gt_recovery_probability,recovered,recovered_amount,action_cost,net_value,guardrails_triggered
772,tx_06616,expired_card,card,1,1033.87,1000-5000,1994.06,1,0,payment_method_update,889.6554,0.843293,True,1033.87,2.0,1031.87,1
773,tx_08120,soft_decline,card,1,1541.29,1000-5000,5966.25,1,0,retry_later,1213.5042,0.725102,True,1541.29,1.0,1540.29,0
774,tx_08155,customer_abandoned,upi,1,1510.55,1000-5000,7256.46,0,0,recovery_link,1172.1573,0.764142,True,1510.55,1.5,1509.05,0
775,tx_01802,expired_card,card,1,1542.36,1000-5000,55539.77,2,0,payment_method_update,1402.0302,0.900541,True,1542.36,2.0,1540.36,1
776,tx_04736,repeated_failure,card,1,1030.95,1000-5000,7205.37,2,0,payment_method_update,784.9234,0.714149,True,1030.95,2.0,1028.95,0
777,tx_02385,soft_decline,upi,1,212.44,100-500,1431.28,2,0,retry_later,159.0586,0.669911,True,212.44,1.0,211.44,0
778,tx_06694,bank_timeout,mandate_nach,2,1018.01,1000-5000,34947.74,3,1,retry_later,911.8833,0.870713,True,1018.01,1.0,1017.01,0
779,tx_05759,insufficient_funds,upi,1,5025.73,5000+,95196.65,0,1,retry_later,3762.6809,0.761473,False,0.0,1.0,-1.0,0
780,tx_01959,insufficient_funds,upi,1,1026.26,1000-5000,12873.26,1,0,retry_later,783.9785,0.763177,True,1026.26,1.0,1025.26,0
781,tx_02976,hard_decline,card,1,236.99,100-500,3984.85,1,0,payment_method_update,196.5452,0.76616,True,236.99,2.0,234.99,1
782,tx_08680,hard_decline,mandate_nach,1,1517.5,1000-5000,17471.94,0,0,payment_method_update,1307.992,0.813786,True,1517.5,2.0,1515.5,1
783,tx_01843,soft_decline,card,2,1034.01,1000-5000,21682.14,4,1,retry_later,711.127,0.640797,True,1034.01,1.0,1033.01,0
784,tx_01734,insufficient_funds,netbanking,1,1499.17,1000-5000,36445.74,2,1,retry_later,1092.8249,0.747002,True,1499.17,1.0,1498.17,0
785,tx_02911,repeated_failure,upi,4,527.57,500-1000,14306.28,23,6,escalate_human,131.7346,0.320915,False,0.0,30.0,-30.0,0
786,tx_08338,customer_abandoned,netbanking,2,239.27,100-500,8473.43,5,2,recovery_link,139.6891,0.684429,True,239.27,1.5,237.77,0
787,tx_01986,customer_abandoned,upi,2,205.3,100-500,6039.04,3,2,recovery_link,146.8145,0.731247,True,205.3,1.5,203.8,0
788,tx_09561,bank_timeout,netbanking,3,1010.35,1000-5000,16010.56,14,5,retry_later,543.2799,0.563388,True,1010.35,1.0,1009.35,0
789,tx_06546,customer_abandoned,upi,1,530.22,500-1000,5381.9,1,0,recovery_link,387.5175,0.752081,True,530.22,1.5,528.72,0
790,tx_07098,insufficient_funds,mandate_nach,1,2527.53,1000-5000,15841.59,2,0,retry_later,2050.2634,0.799596,False,0.0,1.0,-1.0,0
791,tx_02811,soft_decline,card,1,1020.56,1000-5000,29308.9,1,1,retry_later,822.066,0.734512,True,1020.56,1.0,1019.56,0
792,tx_00659,bank_timeout,card,1,1000.94,1000-5000,1056.73,0,1,retry_later,861.975,0.826929,True,1000.94,1.0,999.94,0
793,tx_02511,insufficient_funds,upi,2,5048.47,5000+,20559.71,3,2,retry_later,3085.7492,0.641935,False,0.0,1.0,-1.0,0
794,tx_04282,bank_timeout,card,3,1505.42,1000-5000,23494.5,14,4,retry_later,1047.4677,0.654737,True,1505.42,1.0,1504.42,0
795,tx_09339,customer_abandoned,card,1,247.18,100-500,8474.66,0,0,recovery_link,174.6874,0.758328,True,247.18,1.5,245.68,0
796,tx_08800,invalid_payment_method,upi,4,533.19,500-1000,3561.14,20,6,recovery_link,172.8714,0.366315,False,0.0,1.5,-1.5,1
797,tx_06287,customer_abandoned,card,2,536.04,500-1000,10316.14,4,2,recovery_link,265.8249,0.628644,True,536.04,1.5,534.54,0
798,tx_01930,insufficient_funds,netbanking,3,506.03,500-1000,18180.18,9,3,retry_later,261.6423,0.560307,False,0.0,1.0,-1.0,0
799,tx_07125,customer_abandoned,mandate_nach,2,544.63,500-1000,8790.25,4,2,recovery_link,363.6053,0.710636,True,544.63,1.5,543.13,0
800,tx_00197,insufficient_funds,card,1,238.14,100-500,6974.47,0,0,retry_later,179.2083,0.758748,True,238.14,1.0,237.14,0
801,tx_07777,insufficient_funds,upi,1,207.4,100-500,3701.36,0,1,retry_later,147.3423,0.724781,False,0.0,1.0,-1.0,0
802,tx_02931,bank_timeout,card,1,1541.14,1000-5000,28373.94,1,0,retry_later,1344.1014,0.851733,True,1541.14,1.0,1540.14,0
803,tx_08004,hard_decline,mandate_nach,5,5028.48,5000+,44383.49,44,8,payment_method_update,975.9431,0.099658,False,0.0,2.0,-2.0,1
804,tx_02327,insufficient_funds,upi,1,1508.34,1000-5000,8658.65,2,1,retry_later,1169.5895,0.775304,False,0.0,1.0,-1.0,0
805,tx_04389,customer_abandoned,upi,1,224.96,100-500,3258.64,1,0,recovery_link,175.3068,0.765646,True,224.96,1.5,223.46,0
806,tx_08958,soft_decline,card,1,233.09,100-500,3155.15,2,0,retry_later,168.3184,0.649455,True,233.09,1.0,232.09,0
807,tx_04218,insufficient_funds,card,2,245.05,100-500,6771.52,3,1,retry_later,171.6143,0.682276,True,245.05,1.0,244.05,0
808,tx_00202,customer_abandoned,upi,1,2547.37,1000-5000,11243.58,1,0,recovery_link,2082.0624,0.821081,True,2547.37,1.5,2545.87,0
809,tx_03510,invalid_payment_method,upi,1,2536.52,1000-5000,5663.8,2,0,recovery_link,1908.6157,0.764044,False,0.0,1.5,-1.5,1
810,tx_04931,customer_abandoned,upi,1,538.26,500-1000,12807.49,2,0,recovery_link,448.5681,0.829683,True,538.26,1.5,536.76,0
811,tx_05535,insufficient_funds,upi,2,503.73,500-1000,3695.76,6,2,retry_later,292.0755,0.611904,True,503.73,1.0,502.73,0
812,tx_05791,insufficient_funds,mandate_nach,1,1531.67,1000-5000,46681.8,0,1,retry_later,1289.5834,0.835216,True,1531.67,1.0,1530.67,0
813,tx_01707,hard_decline,upi,5,1521.98,1000-5000,28168.89,28,8,payment_method_update,290.1569,0.177599,False,0.0,2.0,-2.0,1
814,tx_05172,insufficient_funds,upi,1,545.61,500-1000,13282.98,0,0,retry_later,400.4886,0.747879,True,545.61,1.0,544.61,0
815,tx_05249,hard_decline,upi,1,5035.99,5000+,107636.69,2,1,payment_method_update,3947.8379,0.786221,True,5035.99,2.0,5033.99,1
816,tx_06528,invalid_payment_method,upi,1,1006.95,1000-5000,26809.95,1,0,recovery_link,812.3351,0.83207,False,0.0,1.5,-1.5,1
817,tx_09848,soft_decline,card,1,207.67,100-500,274.47,1,1,retry_later,159.0326,0.70972,True,207.67,1.0,206.67,0
818,tx_05855,insufficient_funds,mandate_nach,2,206.99,100-500,9149.97,4,1,retry_later,155.2533,0.7055,False,0.0,1.0,-1.0,0
819,tx_08164,invalid_payment_method,upi,3,1036.0,1000-5000,5177.0,10,3,recovery_link,578.791,0.624117,False,0.0,1.5,-1.5,1
820,tx_00854,hard_decline,mandate_nach,3,1005.71,1000-5000,8963.14,8,3,payment_method_update,658.0824,0.579691,False,0.0,2.0,-2.0,1
821,tx_04737,repeated_failure,card,4,231.37,100-500,2984.65,17,6,payment_method_update,72.6002,0.277749,False,0.0,2.0,-2.0,0
822,tx_00698,soft_decline,mandate_nach,3,2516.42,1000-5000,26335.42,13,4,retry_later,1339.0501,0.469687,True,2516.42,1.0,2515.42,0
823,tx_03696,customer_abandoned,upi,2,1008.11,1000-5000,10099.52,3,2,recovery_link,655.5259,0.688114,False,0.0,1.5,-1.5,0
824,tx_01636,bank_timeout,netbanking,1,209.96,100-500,1615.57,1,0,retry_later,181.6711,0.85824,True,209.96,1.0,208.96,0
825,tx_07280,insufficient_funds,upi,2,225.35,100-500,5729.25,5,2,retry_later,157.1537,0.696965,True,225.35,1.0,224.35,0
826,tx_07554,hard_decline,upi,1,529.3,500-1000,6515.69,1,0,payment_method_update,423.9149,0.79341,True,529.3,2.0,527.3,1
827,tx_03581,customer_abandoned,upi,1,512.16,500-1000,14633.99,1,0,recovery_link,417.3448,0.819901,True,512.16,1.5,510.65999999999997,0
828,tx_01291,bank_timeout,upi,3,542.96,500-1000,4387.95,7,4,retry_later,348.8832,0.619344,True,542.96,1.0,541.96,0
829,tx_06585,insufficient_funds,upi,1,1517.79,1000-5000,43978.86,2,1,retry_later,1159.8274,0.738854,True,1517.79,1.0,1516.79,0
830,tx_01853,hard_decline,mandate_nach,3,534.5,500-1000,9433.38,8,3,payment_method_update,352.0336,0.577636,False,0.0,2.0,-2.0,1
831,tx_05232,bank_timeout,upi,2,1012.26,1000-5000,5312.34,6,2,retry_later,768.0687,0.771316,False,0.0,1.0,-1.0,0
832,tx_03763,customer_abandoned,upi,3,532.69,500-1000,674.54,11,3,recovery_link,271.6591,0.554227,False,0.0,1.5,-1.5,0
833,tx_03304,insufficient_funds,card,2,216.33,100-500,8244.59,4,1,retry_later,161.5973,0.712734,True,216.33,1.0,215.33,0
834,tx_01495,bank_timeout,upi,2,529.46,500-1000,6629.1,6,3,retry_later,420.7222,0.77527,True,529.46,1.0,528.46,0
835,tx_07994,insufficient_funds,upi,3,1530.25,1000-5000,12361.47,11,4,retry_later,695.9751,0.474594,True,1530.25,1.0,1529.25,0
836,tx_01998,bank_timeout,netbanking,2,513.58,500-1000,16420.22,5,2,retry_later,392.6832,0.787381,True,513.58,1.0,512.58,0
837,tx_00663,insufficient_funds,netbanking,1,529.91,500-1000,3805.49,2,0,retry_later,381.4481,0.733577,True,529.91,1.0,528.91,0
838,tx_03748,bank_timeout,upi,1,527.06,500-1000,3790.71,1,1,retry_later,460.5027,0.855666,True,527.06,1.0,526.06,0
839,tx_04413,invalid_payment_method,netbanking,1,1040.79,1000-5000,11707.7,0,1,recovery_link,722.7999,0.800682,True,1040.79,1.5,1039.29,1
840,tx_05530,insufficient_funds,wallet,1,546.78,500-1000,5711.1,1,1,retry_later,416.3081,0.739798,True,546.78,1.0,545.78,0
841,tx_05575,invalid_payment_method,upi,1,202.83,100-500,5551.2,1,0,recovery_link,159.07,0.823944,True,202.83,1.5,201.33,1
842,tx_08901,insufficient_funds,upi,1,1019.39,1000-5000,16561.16,2,1,retry_later,740.6065,0.740539,True,1019.39,1.0,1018.39,0
843,tx_07526,insufficient_funds,mandate_nach,1,531.37,500-1000,19030.97,1,0,retry_later,452.7897,0.822662,False,0.0,1.0,-1.0,0
844,tx_09474,insufficient_funds,upi,1,525.35,500-1000,6937.93,0,0,retry_later,405.3258,0.752234,True,525.35,1.0,524.35,0
845,tx_05864,soft_decline,card,2,507.52,500-1000,7257.66,5,1,retry_later,356.5452,0.611146,False,0.0,1.0,-1.0,0
846,tx_06776,bank_timeout,card,3,548.77,500-1000,12915.03,8,4,retry_later,382.9718,0.653074,True,548.77,1.0,547.77,0
847,tx_01306,invalid_payment_method,upi,2,1533.67,1000-5000,15876.04,4,2,recovery_link,1006.0627,0.736049,True,1533.67,1.5,1532.17,1
848,tx_07392,expired_card,card,1,217.02,100-500,2273.72,1,0,payment_method_update,184.4876,0.856518,True,217.02,2.0,215.02,1
849,tx_05592,expired_card,card,1,521.59,500-1000,14181.14,0,1,payment_method_update,464.363,0.899387,True,521.59,2.0,519.59,1
850,tx_09721,bank_timeout,netbanking,3,2539.17,1000-5000,62405.67,13,4,retry_later,1537.2013,0.596003,True,2539.17,1.0,2538.17,0
851,tx_01663,insufficient_funds,upi,1,1017.63,1000-5000,3458.42,0,0,retry_later,795.2598,0.764027,True,1017.63,1.0,1016.63,0
852,tx_05450,bank_timeout,upi,1,235.54,100-500,1065.96,0,0,retry_later,198.0073,0.801252,True,235.54,1.0,234.54,0
853,tx_09954,insufficient_funds,card,1,2547.89,1000-5000,71247.41,0,0,retry_later,2014.2671,0.766319,True,2547.89,1.0,2546.89,0
854,tx_03627,hard_decline,upi,5,243.68,100-500,5981.62,37,8,payment_method_update,45.645,0.139252,False,0.0,2.0,-2.0,1
855,tx_02693,customer_abandoned,upi,2,225.67,100-500,1506.63,6,2,recovery_link,147.4459,0.699278,True,225.67,1.5,224.17,0
856,tx_09789,soft_decline,card,3,521.77,500-1000,2161.35,7,3,retry_later,283.1909,0.487298,False,0.0,1.0,-1.0,0
857,tx_05915,customer_abandoned,upi,3,216.4,100-500,3747.76,14,4,recovery_link,107.683,0.488438,False,0.0,1.5,-1.5,0
858,tx_03157,soft_decline,upi,1,522.49,500-1000,1147.21,1,1,retry_later,403.4649,0.706959,True,522.49,1.0,521.49,0
859,tx_06668,insufficient_funds,card,2,235.99,100-500,7174.9,3,1,retry_later,167.7535,0.683193,False,0.0,1.0,-1.0,0
860,tx_01059,bank_timeout,upi,1,241.02,100-500,8483.84,0,0,retry_later,213.0739,0.85672,True,241.02,1.0,240.02,0
861,tx_04636,customer_abandoned,card,1,508.57,500-1000,2465.36,0,0,recovery_link,347.7565,0.76614,True,508.57,1.5,507.07,0
862,tx_03242,bank_timeout,wallet,1,1013.37,1000-5000,9320.46,2,1,retry_later,894.0147,0.862657,True,1013.37,1.0,1012.37,0
863,tx_01678,expired_card,card,3,213.98,100-500,4330.55,10,3,payment_method_update,142.1152,0.685322,False,0.0,2.0,-2.0,1
864,tx_06892,customer_abandoned,upi,3,518.54,500-1000,10729.06,8,3,recovery_link,272.4112,0.57611,False,0.0,1.5,-1.5,0
865,tx_06374,soft_decline,card,1,1028.81,1000-5000,8926.42,1,0,retry_later,815.1348,0.708763,True,1028.81,1.0,1027.81,0
866,tx_07574,expired_card,card,2,1017.14,1000-5000,6574.22,6,3,payment_method_update,805.098,0.818171,True,1017.14,2.0,1015.14,1
867,tx_01757,bank_timeout,upi,2,520.05,500-1000,18201.62,5,2,retry_later,411.6543,0.779944,True,520.05,1.0,519.05,0
868,tx_06019,insufficient_funds,wallet,1,220.03,100-500,1119.1,1,1,retry_later,161.1117,0.707587,True,220.03,1.0,219.03,0
869,tx_05116,invalid_payment_method,upi,2,502.93,500-1000,5708.85,5,1,recovery_link,320.4504,0.698061,True,502.93,1.5,501.43,1
870,tx_08755,invalid_payment_method,card,4,1000.97,1000-5000,4317.09,17,5,payment_method_update,421.0936,0.489558,False,0.0,2.0,-2.0,1
871,tx_07408,bank_timeout,mandate_nach,1,507.81,500-1000,11242.32,2,0,retry_later,454.7818,0.876874,True,507.81,1.0,506.81,0
872,tx_02790,expired_card,card,1,504.76,500-1000,7425.84,0,1,payment_method_update,445.4946,0.891181,True,504.76,2.0,502.76,1
873,tx_00863,bank_timeout,upi,1,236.32,100-500,3210.33,0,0,retry_later,204.6493,0.835542,True,236.32,1.0,235.32,0
874,tx_07858,soft_decline,upi,1,244.84,100-500,6673.65,1,0,retry_later,185.2181,0.702176,True,244.84,1.0,243.84,0
875,tx_01484,insufficient_funds,upi,2,1044.65,1000-5000,16265.4,6,2,retry_later,647.6496,0.64918,True,1044.65,1.0,1043.65,0
876,tx_07035,customer_abandoned,netbanking,2,199.43,100-500,8001.26,4,1,recovery_link,123.0755,0.676466,True,199.43,1.5,197.93,0
877,tx_07721,bank_timeout,upi,1,1037.32,1000-5000,11070.46,1,0,retry_later,897.4295,0.843899,False,0.0,1.0,-1.0,0
878,tx_05977,bank_timeout,mandate_nach,1,510.17,500-1000,15953.7,2,1,retry_later,460.0848,0.883655,True,510.17,1.0,509.17,0
879,tx_05134,customer_abandoned,card,2,1524.26,1000-5000,29043.31,4,1,recovery_link,847.0864,0.692076,True,1524.26,1.5,1522.76,0
880,tx_00206,soft_decline,card,2,5027.61,5000+,40427.51,5,2,retry_later,3299.373,0.605961,True,5027.61,1.0,5026.61,0
881,tx_04488,insufficient_funds,upi,1,5018.36,5000+,103307.87,2,0,retry_later,3955.4507,0.770978,False,0.0,1.0,-1.0,0
882,tx_06938,hard_decline,mandate_nach,1,1028.24,1000-5000,10408.71,1,1,payment_method_update,863.973,0.778041,False,0.0,2.0,-2.0,1
883,tx_09062,soft_decline,card,1,224.24,100-500,7776.8,1,0,retry_later,183.9462,0.72193,False,0.0,1.0,-1.0,0
884,tx_06910,repeated_failure,card,1,1029.91,1000-5000,33663.94,0,0,payment_method_update,828.7871,0.75552,True,1029.91,2.0,1027.91,0
885,tx_00502,insufficient_funds,upi,1,233.7,100-500,8858.58,0,0,retry_later,177.945,0.745904,False,0.0,1.0,-1.0,0
886,tx_07385,insufficient_funds,upi,1,216.42,100-500,3023.41,2,0,retry_later,162.108,0.745373,True,216.42,1.0,215.42,0
887,tx_01028,soft_decline,card,2,1500.46,1000-5000,12036.27,3,1,retry_later,1045.1965,0.635421,True,1500.46,1.0,1499.46,0
888,tx_03840,unknown,upi,5,1548.76,1000-5000,29288.51,40,8,recovery_link,126.5736,0.031651,False,0.0,1.5,-1.5,0
889,tx_08110,customer_abandoned,card,1,212.21,100-500,1780.46,1,0,recovery_link,126.0279,0.68423,True,212.21,1.5,210.71,0
890,tx_05056,insufficient_funds,netbanking,2,536.71,500-1000,14158.88,3,2,retry_later,348.5616,0.712316,False,0.0,1.0,-1.0,0
891,tx_09762,insufficient_funds,card,1,1020.02,1000-5000,7602.85,2,0,retry_later,769.3335,0.731935,True,1020.02,1.0,1019.02,0
892,tx_08154,bank_timeout,card,5,540.55,500-1000,6479.63,38,8,retry_later,153.115,0.190275,False,0.0,1.0,-1.0,0
893,tx_02731,insufficient_funds,upi,1,1524.62,1000-5000,10014.39,1,1,retry_later,1108.4248,0.721577,True,1524.62,1.0,1523.62,0
894,tx_08996,repeated_failure,card,1,243.6,100-500,975.37,2,0,payment_method_update,176.4851,0.658711,True,243.6,2.0,241.6,0
895,tx_02454,insufficient_funds,card,1,236.86,100-500,3425.7,2,0,retry_later,183.8809,0.73095,True,236.86,1.0,235.86,0
896,tx_07215,expired_card,card,2,528.76,500-1000,10148.43,4,1,payment_method_update,437.1101,0.836521,True,528.76,2.0,526.76,1
897,tx_03104,invalid_payment_method,upi,4,207.11,100-500,2878.25,15,5,recovery_link,74.3967,0.411647,False,0.0,1.5,-1.5,1
898,tx_08392,insufficient_funds,upi,2,1009.62,1000-5000,32607.89,3,1,retry_later,716.4323,0.707997,True,1009.62,1.0,1008.62,0
899,tx_06278,insufficient_funds,card,2,1039.58,1000-5000,16532.09,6,2,retry_later,684.7759,0.673976,True,1039.58,1.0,1038.58,0
900,tx_03099,bank_timeout,upi,1,502.26,500-1000,2381.21,2,0,retry_later,419.6984,0.792765,True,502.26,1.0,501.26,0
901,tx_06184,bank_timeout,upi,1,527.85,500-1000,11559.52,0,1,retry_later,438.1229,0.847203,False,0.0,1.0,-1.0,0
902,tx_03561,bank_timeout,upi,1,1499.19,1000-5000,7631.12,1,0,retry_later,1267.8734,0.812551,True,1499.19,1.0,1498.19,0
903,tx_05892,soft_decline,upi,2,2523.87,1000-5000,2644.32,5,1,retry_later,1657.264,0.614347,True,2523.87,1.0,2522.87,0
904,tx_00391,insufficient_funds,mandate_nach,1,1531.62,1000-5000,14915.87,0,0,retry_later,1245.881,0.807092,True,1531.62,1.0,1530.62,0
905,tx_06736,soft_decline,card,1,1005.0,1000-5000,7786.13,2,0,retry_later,791.1139,0.698292,True,1005.0,1.0,1004.0,0
906,tx_05618,invalid_payment_method,upi,2,1006.05,1000-5000,19665.69,4,1,recovery_link,656.471,0.724157,True,1006.05,1.5,1004.55,1
907,tx_05258,bank_timeout,upi,1,1017.81,1000-5000,8135.37,0,0,retry_later,868.5072,0.822503,True,1017.81,1.0,1016.81,0
908,tx_09687,soft_decline,upi,1,1516.28,1000-5000,29198.56,2,0,retry_later,1206.3809,0.730709,True,1516.28,1.0,1515.28,0
909,tx_02695,repeated_failure,netbanking,1,530.58,500-1000,7220.64,1,0,escalate_human,353.2023,0.812884,True,530.58,30.0,500.58000000000004,0
910,tx_02027,insufficient_funds,card,1,521.23,500-1000,1730.4,1,0,retry_later,398.5028,0.748729,True,521.23,1.0,520.23,0
911,tx_05463,invalid_payment_method,upi,5,2533.36,1000-5000,11345.44,32,8,recovery_link,395.4695,0.151966,False,0.0,1.5,-1.5,1
912,tx_02568,customer_abandoned,wallet,1,5006.8,5000+,33925.02,1,1,recovery_link,3935.6721,0.791739,True,5006.8,1.5,5005.3,0
913,tx_08006,soft_decline,mandate_nach,1,1027.68,1000-5000,26157.99,1,1,retry_later,838.6702,0.794765,True,1027.68,1.0,1026.68,0
914,tx_00064,soft_decline,card,2,533.42,500-1000,10948.88,5,1,retry_later,351.7489,0.582574,True,533.42,1.0,532.42,0
915,tx_02062,customer_abandoned,card,2,533.29,500-1000,2671.85,3,1,recovery_link,286.4286,0.619964,True,533.29,1.5,531.79,0
916,tx_05276,invalid_payment_method,upi,1,1503.01,1000-5000,24431.54,2,0,recovery_link,1157.3174,0.821289,True,1503.01,1.5,1501.51,1
917,tx_07208,bank_timeout,mandate_nach,1,1529.04,1000-5000,4884.1,1,0,retry_later,1333.9326,0.840532,True,1529.04,1.0,1528.04,0
918,tx_08684,customer_abandoned,mandate_nach,1,1035.67,1000-5000,16438.85,2,1,recovery_link,710.6237,0.760219,True,1035.67,1.5,1034.17,0
919,tx_08571,insufficient_funds,card,2,235.39,100-500,2369.63,4,1,retry_later,156.2015,0.662704,True,235.39,1.0,234.39,0
920,tx_06331,expired_card,card,3,1547.76,1000-5000,9164.56,13,5,payment_method_update,1005.2495,0.641882,True,1547.76,2.0,1545.76,1
921,tx_04859,repeated_failure,card,1,500.9,500-1000,11197.09,1,0,payment_method_update,391.8433,0.760212,True,500.9,2.0,498.9,0
922,tx_04887,bank_timeout,netbanking,1,1543.8,1000-5000,33126.39,0,0,retry_later,1314.6613,0.857122,True,1543.8,1.0,1542.8,0
923,tx_09268,insufficient_funds,card,2,1519.66,1000-5000,20775.86,6,3,retry_later,928.7519,0.629974,True,1519.66,1.0,1518.66,0
924,tx_00878,invalid_payment_method,upi,2,1017.37,1000-5000,20782.86,6,3,recovery_link,692.2197,0.746042,True,1017.37,1.5,1015.87,1
925,tx_08529,invalid_payment_method,upi,1,204.56,100-500,4378.0,2,0,recovery_link,164.5864,0.818387,True,204.56,1.5,203.06,1
926,tx_07916,invalid_payment_method,card,2,1546.49,1000-5000,14928.74,3,1,payment_method_update,1152.2803,0.7949,True,1546.49,2.0,1544.49,1
927,tx_06863,bank_timeout,upi,2,1005.35,1000-5000,11766.5,6,2,retry_later,802.8548,0.800767,False,0.0,1.0,-1.0,0
928,tx_07892,bank_timeout,wallet,1,503.0,500-1000,14574.83,1,0,retry_later,445.0011,0.86248,False,0.0,1.0,-1.0,0
929,tx_06439,insufficient_funds,upi,1,209.8,100-500,5098.94,0,0,retry_later,155.9818,0.723807,True,209.8,1.0,208.8,0
930,tx_07869,insufficient_funds,netbanking,1,503.86,500-1000,6091.61,1,1,retry_later,386.1082,0.789256,True,503.86,1.0,502.86,0
931,tx_01016,soft_decline,card,2,506.87,500-1000,3763.38,3,2,retry_later,338.3264,0.600818,True,506.87,1.0,505.87,0
932,tx_09467,insufficient_funds,wallet,1,1008.59,1000-5000,1220.54,0,1,retry_later,759.4816,0.730083,True,1008.59,1.0,1007.59,0
933,tx_07629,bank_timeout,netbanking,2,504.61,500-1000,1679.75,6,2,retry_later,384.0343,0.775968,True,504.61,1.0,503.61,0
934,tx_00995,customer_abandoned,netbanking,3,1022.55,1000-5000,18595.04,10,3,recovery_link,373.2813,0.510536,False,0.0,1.5,-1.5,0
935,tx_04297,insufficient_funds,upi,2,1546.31,1000-5000,15562.03,6,2,retry_later,971.1038,0.662347,True,1546.31,1.0,1545.31,0
936,tx_00161,invalid_payment_method,card,5,244.96,100-500,628.42,39,8,payment_method_update,42.4503,0.176397,False,0.0,2.0,-2.0,1
937,tx_05675,insufficient_funds,upi,1,515.72,500-1000,8665.24,2,1,retry_later,401.1248,0.77718,True,515.72,1.0,514.72,0
938,tx_06873,bank_timeout,wallet,1,519.95,500-1000,7402.98,2,1,retry_later,443.9927,0.815873,True,519.95,1.0,518.95,0
939,tx_09692,insufficient_funds,card,1,202.94,100-500,849.03,2,0,retry_later,147.5517,0.672627,True,202.94,1.0,201.94,0
940,tx_07989,insufficient_funds,mandate_nach,1,1041.05,1000-5000,21579.47,1,0,retry_later,850.6243,0.81581,True,1041.05,1.0,1040.05,0
941,tx_03843,expired_card,card,3,2527.21,1000-5000,15086.24,7,3,payment_method_update,1649.615,0.714734,True,2527.21,2.0,2525.21,1
942,tx_01021,bank_timeout,mandate_nach,2,10032.16,5000+,270196.49,5,1,retry_later,8818.9687,0.844841,True,10032.16,1.0,10031.16,0
943,tx_03073,insufficient_funds,upi,1,548.29,500-1000,6078.01,0,1,retry_later,410.3203,0.75256,True,548.29,1.0,547.29,0
944,tx_07555,bank_timeout,upi,1,519.62,500-1000,9660.82,1,0,retry_later,464.5467,0.871261,True,519.62,1.0,518.62,0
945,tx_03943,insufficient_funds,upi,1,525.25,500-1000,2287.38,1,0,retry_later,386.3971,0.7108,False,0.0,1.0,-1.0,0
946,tx_01585,insufficient_funds,wallet,2,508.26,500-1000,5004.05,5,1,retry_later,359.3305,0.687937,True,508.26,1.0,507.26,0
947,tx_03152,insufficient_funds,upi,2,509.87,500-1000,12412.98,5,1,retry_later,320.7764,0.63733,True,509.87,1.0,508.87,0
948,tx_08226,customer_abandoned,upi,2,2527.51,1000-5000,64156.25,3,1,recovery_link,1964.3111,0.782568,True,2527.51,1.5,2526.01,0
949,tx_00775,customer_abandoned,upi,1,2528.12,1000-5000,30328.1,0,0,recovery_link,2095.6014,0.837053,True,2528.12,1.5,2526.62,0
950,tx_09670,insufficient_funds,upi,5,521.65,500-1000,16537.4,31,8,retry_later,105.4781,0.164253,False,0.0,1.0,-1.0,0
951,tx_07099,bank_timeout,wallet,1,520.65,500-1000,7273.66,2,0,retry_later,449.595,0.837568,True,520.65,1.0,519.65,0
952,tx_05486,customer_abandoned,upi,2,1018.41,1000-5000,16044.62,6,3,recovery_link,629.8055,0.676739,True,1018.41,1.5,1016.91,0
953,tx_06235,customer_abandoned,upi,1,507.09,500-1000,7516.78,0,0,recovery_link,407.9833,0.802157,True,507.09,1.5,505.59,0
954,tx_09555,customer_abandoned,upi,2,530.88,500-1000,20047.51,3,2,recovery_link,388.8859,0.749036,True,530.88,1.5,529.38,0
955,tx_07041,bank_timeout,netbanking,1,512.15,500-1000,13353.34,2,0,retry_later,449.3763,0.876313,True,512.15,1.0,511.15,0
956,tx_02612,insufficient_funds,upi,1,503.64,500-1000,17972.56,0,0,retry_later,402.3558,0.789631,True,503.64,1.0,502.64,0
957,tx_07513,insufficient_funds,upi,1,999.66,500-1000,23654.7,2,0,retry_later,764.0759,0.760907,False,0.0,1.0,-1.0,0
958,tx_08433,expired_card,card,2,5016.83,5000+,137652.26,4,2,payment_method_update,4235.7175,0.844218,True,5016.83,2.0,5014.83,1
959,tx_08792,repeated_failure,card,2,532.89,500-1000,14123.53,3,2,payment_method_update,366.7387,0.691654,True,532.89,2.0,530.89,0
960,tx_05393,invalid_payment_method,card,2,538.93,500-1000,2366.72,3,1,payment_method_update,389.8484,0.755326,True,538.93,2.0,536.93,1
961,tx_08838,insufficient_funds,upi,1,223.89,100-500,2443.11,1,1,retry_later,171.2731,0.760668,True,223.89,1.0,222.89,0
962,tx_03890,customer_abandoned,mandate_nach,1,500.05,500-1000,3321.44,0,0,recovery_link,365.4223,0.759156,True,500.05,1.5,498.55,0
963,tx_03556,expired_card,card,2,1039.11,1000-5000,25880.16,5,2,payment_method_update,859.8794,0.854359,True,1039.11,2.0,1037.11,1
964,tx_01528,soft_decline,netbanking,3,1507.85,1000-5000,34945.27,8,3,retry_later,685.7281,0.479875,True,1507.85,1.0,1506.85,0
